date	externalid	number	constant	digits	decimals
2008-02-21	735999999000145357	3806013003	1.000	6	0
2006-10-26	735999999000153222	86015593	1.000	6	0
2006-10-26	735999999000153239	86015586	1.000	6	0
2006-10-16	735999999000152003	86015697	1.000	6	0
2006-10-16	735999999000152027	86017305	1.000	6	0
2008-02-20	735999999000145449	3806012922	1.000	6	0
2006-11-09	735999999000145609	86021235	1.000	6	0
2006-10-17	735999999000152096	86015756	1.000	6	0
2006-10-16	735999999000152119	86015835	1.000	6	0
2013-09-20	735999999000153246	90430273	1.000	6	0
2006-10-27	735999999000153383	86015532	1.000	6	0
2008-02-12	735999999000075920	3806013473	1.000	6	0
2008-02-12	735999999000075937	3806013308	1.000	6	0
2006-11-24	735999999000145692	88208759	1.000	6	0
2006-10-09	735999999000145906	86016162	1.000	6	0
2006-10-16	735999999000152188	86015811	1.000	6	0
2006-10-17	735999999000152201	86015768	1.000	6	0
2006-10-27	735999999000153390	86015531	1.000	6	0
2006-10-27	735999999000153406	86015535	1.000	6	0
2006-10-17	735999999000152270	86015822	1.000	6	0
2006-10-17	735999999000152294	86015824	1.000	6	0
2006-10-27	735999999000153413	86015635	1.000	6	0
2006-10-27	735999999000153420	86020601	1.000	6	0
2006-11-07	735999999000145999	86024055	1.000	6	0
2006-11-08	735999999000146088	86024780	1.000	6	0
2008-02-12	735999999000075944	3806014199	1.000	6	0
2008-02-12	735999999000075951	3806013792	1.000	6	0
2006-10-27	735999999000153567	86015562	1.000	6	0
2010-06-09	735999999000153574	3806255842	1.000	6	0
2006-10-17	735999999000152348	86017260	1.000	6	0
2008-09-22	735999999000152362	3806259677	1.000	6	0
2006-10-09	735999999000146170	86016169	1.000	6	0
2006-11-09	735999999000146262	86020555	1.000	6	0
2008-02-12	735999999000076095	3806014162	1.000	6	0
2008-02-12	735999999000076101	3806014394	1.000	6	0
2006-10-27	735999999000153581	86024721	1.000	6	0
2006-10-31	735999999000153727	86021858	1.000	6	0
2006-11-09	735999999000146354	86020554	1.000	6	0
2006-10-31	735999999000146446	86021329	1.000	6	0
2006-10-17	735999999000152430	86017226	1.000	6	0
2006-10-17	735999999000152454	86017247	1.000	6	0
2006-10-31	735999999000153734	86021854	1.000	6	0
2006-10-30	735999999000153741	86015487	1.000	6	0
2006-10-23	735999999000152522	86015868	1.000	6	0
2006-10-23	735999999000152546	86015878	1.000	6	0
2006-11-07	735999999000146743	86021801	1.000	6	0
2006-11-09	735999999000146835	86021234	1.000	6	0
2008-02-12	735999999000076118	3806014006	1.000	6	0
2008-02-12	735999999000076125	3806013448	1.000	6	0
2006-10-30	735999999000153758	86015509	1.000	6	0
2006-11-01	735999999000153895	86021324	1.000	6	0
2006-10-24	735999999000152591	86015883	1.000	6	0
2006-10-23	735999999000152614	86015873	1.000	6	0
2006-10-17	735999999000146927	86017204	1.000	6	0
2006-10-19	735999999000147016	86017357	1.000	6	0
2006-10-24	735999999000152683	86015662	1.000	6	0
2006-10-24	735999999000152706	86015867	1.000	6	0
2006-10-24	735999999000152775	86017209	1.000	6	0
2006-10-25	735999999000152799	86015659	1.000	6	0
2006-10-09	735999999000154069	86016205	1.000	6	0
2008-09-12	735999999000154083	3806262025	1.000	6	0
2006-10-19	735999999000147108	86015962	1.000	6	0
2006-10-20	735999999000147191	86015961	1.000	6	0
2008-09-10	735999999000154229	3806262124	1.000	6	0
2008-09-10	735999999000154236	3806262221	1.000	6	0
2008-02-15	735999999000076262	3806013733	1.000	6	0
2008-02-15	735999999000076279	3806014105	1.000	6	0
2006-10-25	735999999000152843	86015613	1.000	6	0
2006-10-25	735999999000152867	86015624	1.000	6	0
2006-10-30	735999999000147498	86024720	1.000	6	0
2006-11-17	735999999000147580	86024863	1.000	6	0
2008-09-10	735999999000154243	3806262145	1.000	6	0
2008-09-10	735999999000154250	3806262318	1.000	6	0
2008-02-15	735999999000076286	3806014027	1.000	6	0
2008-09-25	735999999000076293	3806259969	1.000	6	0
2006-10-26	735999999000152935	86015552	1.000	6	0
2006-10-26	735999999000152959	86015550	1.000	6	0
2006-10-26	735999999000153024	86015614	1.000	6	0
2006-10-26	735999999000153048	86015646	1.000	6	0
2006-10-16	735999999000147603	86017321	1.000	6	0
2006-10-16	735999999000147696	86017322	1.000	6	0
2008-09-10	735999999000154397	3806262323	1.000	6	0
2008-09-10	735999999000154403	3806262210	1.000	6	0
2006-10-26	735999999000153093	86015556	1.000	6	0
2006-10-27	735999999000153185	86015626	1.000	6	0
2006-10-24	735999999000147993	86015904	1.000	6	0
2006-10-25	735999999000148242	86015637	1.000	6	0
2008-09-10	735999999000154410	3806262346	1.000	6	0
2008-09-10	735999999000154427	3806262347	1.000	6	0
2008-09-04	735999999000076422	3806260800	1.000	6	0
2008-09-04	735999999000076439	3806260772	1.000	6	0
2006-10-27	735999999000153208	86015627	1.000	6	0
2006-10-26	735999999000153277	86015563	1.000	6	0
2006-10-25	735999999000148358	86015574	1.000	6	0
2010-03-22	735999999000148440	3806257174	1.000	6	0
2008-09-11	735999999000154557	3806260402	1.000	6	0
2008-09-11	735999999000154564	3806262165	1.000	6	0
2006-10-25	735999999000148532	86015572	1.000	6	0
2006-10-27	735999999000148839	86015528	1.000	6	0
2006-10-26	735999999000153291	86015549	1.000	6	0
2006-10-27	735999999000153345	86015631	1.000	6	0
2008-09-11	735999999000154571	3806262180	1.000	6	0
2008-09-11	735999999000154588	3806262027	1.000	6	0
2008-09-04	735999999000076446	3806261010	1.000	6	0
2008-09-04	735999999000076453	3806260662	1.000	6	0
2006-10-27	735999999000148921	86020596	1.000	6	0
2006-10-27	735999999000149010	86015566	1.000	6	0
2006-10-27	735999999000153369	86015958	1.000	6	0
2006-10-27	735999999000153437	86015522	1.000	6	0
2008-09-11	735999999000154595	3806262282	1.000	6	0
2008-09-11	735999999000154724	3806262359	1.000	6	0
2008-09-02	735999999000076590	3806261033	1.000	6	0
2013-11-05	735999999000076606	3806262178	1.000	6	0
2006-10-26	735999999000149102	86015564	1.000	6	0
2006-10-25	735999999000149195	86015610	1.000	6	0
2006-10-27	735999999000153451	86015521	1.000	6	0
2006-10-30	735999999000153529	86015491	1.000	6	0
2008-09-11	735999999000154731	3806255921	1.000	6	0
2009-01-28	735999999000154755	3806251544	1.000	6	0
2006-10-20	735999999000149287	86015888	1.000	6	0
2006-11-06	735999999000149584	86020594	1.000	6	0
2006-10-27	735999999000153598	86024722	1.000	6	0
2006-10-27	735999999000153611	86015537	1.000	6	0
2008-09-22	735999999000076613	3806255431	1.000	6	0
2006-10-12	735999999000076767	86016111	1.000	6	0
2008-09-11	735999999000154892	3806259612	1.000	6	0
2013-05-24	735999999000154908	94337626	1.000	6	0
2006-10-30	735999999000149676	86024716	1.000	6	0
2006-10-24	735999999000149768	86015664	1.000	6	0
2006-10-31	735999999000153680	86015482	1.000	6	0
2006-10-30	735999999000153703	86015492	1.000	6	0
2006-10-31	735999999000149850	86015476	1.000	6	0
2006-10-31	735999999000149942	86021862	1.000	6	0
2006-10-30	735999999000153772	86015489	1.000	6	0
2006-10-31	735999999000153796	86021856	1.000	6	0
2008-09-11	735999999000154915	3806259670	1.000	6	0
2008-09-11	735999999000154922	3806259560	1.000	6	0
2006-10-30	735999999000150030	86015495	1.000	6	0
2006-10-24	735999999000150337	86015927	1.000	6	0
2006-10-12	735999999000076798	86016108	1.000	6	0
2006-10-13	735999999000077092	86016076	1.000	6	0
2006-10-31	735999999000153840	86015470	1.000	6	0
2006-11-01	735999999000153864	86021855	1.000	6	0
2008-09-11	735999999000155059	3806262011	1.000	6	0
2008-09-11	735999999000155066	3806255937	1.000	6	0
2006-10-20	735999999000150429	86015890	1.000	6	0
2012-09-07	735999999000150511	3806257211	1.000	6	0
2006-10-31	735999999000153888	86024715	1.000	6	0
2008-03-01	735999999000153956	TM209105	1.000	9	0
2006-10-13	735999999000077108	86016075	1.000	6	0
2006-10-13	735999999000077115	86016077	1.000	6	0
2008-09-11	735999999000155073	3806262252	1.000	6	0
2008-09-11	735999999000155080	3806262054	1.000	6	0
2009-01-16	735999999000150672	3806252219	1.000	6	0
2008-12-02	735999999000150696	3806251538	1.000	6	0
2008-03-01	735999999000153956	87465910	1.000	6	2
2008-08-28	735999999000154045	87465883	1.000	6	2
2008-09-11	735999999000155097	3806262354	1.000	6	0
2008-09-11	735999999000155226	3806262277	1.000	6	0
2008-12-02	735999999000150764	3806251898	1.000	6	0
2006-10-19	735999999000150870	86017427	1.000	6	0
2006-10-13	735999999000077122	86016082	1.000	6	0
2006-11-02	735999999000077269	86024150	1.000	6	0
2008-08-28	735999999000154045	TM201110	1.000	9	0
2008-09-09	735999999000154113	3806262265	1.000	6	0
2008-09-11	735999999000155233	3806262003	1.000	6	0
2008-09-11	735999999000155240	3806262038	1.000	6	0
2006-10-19	735999999000150924	86017367	1.000	6	0
2006-10-19	735999999000151013	86015789	1.000	6	0
2006-10-19	735999999000151037	86017403	1.000	6	0
2006-10-19	735999999000151105	86017359	1.000	6	0
2008-09-09	735999999000154137	3806262132	1.000	6	0
2008-09-10	735999999000154182	3806262236	1.000	6	0
2008-09-11	735999999000155257	3806262163	1.000	6	0
2013-11-15	735999999000155417	14293845	1.000	6	0
2006-10-19	735999999000151129	86017373	1.000	6	0
2006-10-19	735999999000151174	86017371	1.000	6	0
2013-11-15	735999999000155424	14293847	1.000	6	0
2011-05-12	735999999000155561	3806255173	1.000	6	0
2008-09-10	735999999000154205	3806262251	1.000	6	0
2008-09-10	735999999000154274	3806262328	1.000	6	0
2006-11-01	735999999000077290	86024305	1.000	6	0
2006-11-01	735999999000077443	86015480	1.000	6	0
2006-10-19	735999999000151198	86017369	1.000	6	0
2006-10-19	735999999000151266	86017396	1.000	6	0
2008-09-11	735999999000155578	3806262332	1.000	6	0
2008-09-11	735999999000155585	3806262291	1.000	6	0
2008-09-10	735999999000154342	3806262176	1.000	6	0
2008-09-10	735999999000154366	3806262126	1.000	6	0
2008-09-10	735999999000155592	3806262249	1.000	6	0
2009-08-20	735999999000155721	3806259850	1.000	6	0
2008-09-10	735999999000154380	3806262168	1.000	6	0
2008-09-10	735999999000154434	3806262050	1.000	6	0
2006-09-13	735999999000151280	86372260	1.000	6	0
2006-10-19	735999999000151358	86017410	1.000	6	0
2008-09-10	735999999000154458	3806262340	1.000	6	0
2008-09-11	735999999000154526	3806262084	1.000	6	0
2008-09-11	735999999000155738	3806262201	1.000	6	0
2010-03-22	735999999000155745	3806257021	1.000	6	0
2006-10-23	735999999000077597	86015876	1.000	6	0
2006-11-01	735999999000077788	86024235	1.000	6	0
2006-10-20	735999999000151372	86015915	1.000	6	0
2006-10-20	735999999000151426	86015924	1.000	6	0
2008-09-11	735999999000154540	3806262301	1.000	6	0
2008-09-11	735999999000154618	3806262316	1.000	6	0
2008-09-11	735999999000155752	3806262266	1.000	6	0
2008-09-11	735999999000155769	3806262135	1.000	6	0
2008-09-11	735999999000154632	3806262358	1.000	6	0
2008-09-11	735999999000154687	3806262111	1.000	6	0
2008-09-18	735999999000155899	3806260221	1.000	6	0
2008-09-18	735999999000155905	3806260577	1.000	6	0
2006-10-20	735999999000151440	86015914	1.000	6	0
2006-10-20	735999999000151518	86015887	1.000	6	0
2008-09-17	735999999000155912	3806260575	1.000	6	0
2011-04-26	735999999000155929	3806252296	1.000	6	0
2008-09-11	735999999000154700	3806262246	1.000	6	0
2008-09-11	735999999000154779	3806255978	1.000	6	0
2006-11-07	735999999000078099	86024056	1.000	6	0
2006-11-07	735999999000078129	86021810	1.000	6	0
2006-10-20	735999999000151532	86015913	1.000	6	0
2008-05-28	735999999000151600	88322338	1.000	6	0
2010-03-02	735999999000156063	90384167	1.000	6	0
2008-09-17	735999999000156070	3806259304	1.000	6	0
2008-09-11	735999999000154793	3806259551	1.000	6	0
2008-09-11	735999999000154861	3806259629	1.000	6	0
2008-09-17	735999999000156087	3806260513	1.000	6	0
2008-09-17	735999999000156094	3806260518	1.000	6	0
2009-01-28	735999999000154885	3806251042	1.000	6	0
2008-09-11	735999999000154939	3806259649	1.000	6	0
2006-10-20	735999999000151624	86015893	1.000	6	0
2006-10-20	735999999000151679	86015895	1.000	6	0
2008-09-16	735999999000156223	3806259796	1.000	6	0
2008-09-17	735999999000156230	3806259319	1.000	6	0
2008-09-11	735999999000154953	3806260610	1.000	6	0
2008-09-11	735999999000155028	3806255033	1.000	6	0
2006-10-31	735999999000078280	86021861	1.000	6	0
2006-10-12	735999999000078433	86015990	1.000	6	0
2006-10-20	735999999000151693	86015954	1.000	6	0
2006-10-16	735999999000151785	86017333	1.000	6	0
2008-09-17	735999999000156247	3806259805	1.000	6	0
2008-09-17	735999999000156254	3806260096	1.000	6	0
2008-09-11	735999999000155042	3806255945	1.000	6	0
2008-09-10	735999999000155110	3806260353	1.000	6	0
2008-09-17	735999999000156261	3806260097	1.000	6	0
2008-09-15	735999999000156391	3806262148	1.000	6	0
2008-09-11	735999999000155134	3806262048	1.000	6	0
2008-09-11	735999999000155189	3806262348	1.000	6	0
2006-10-16	735999999000151853	86015807	1.000	6	0
2006-10-16	735999999000151877	86015688	1.000	6	0
2008-09-11	735999999000155202	3806262313	1.000	6	0
2008-09-11	735999999000155271	3806262086	1.000	6	0
2008-09-15	735999999000156407	3806262091	1.000	6	0
2008-09-15	735999999000156414	3806262173	1.000	6	0
2006-10-16	735999999000078464	86015680	1.000	6	0
2009-07-21	735999999000078778	3806257501	1.000	6	0
2006-10-16	735999999000151921	86016022	1.000	6	0
2006-10-16	735999999000151945	86016023	1.000	6	0
2008-09-11	735999999000155295	3806262059	1.000	6	0
2008-09-11	735999999000155363	3806262254	1.000	6	0
2008-09-15	735999999000156421	3806262103	1.000	6	0
2008-09-16	735999999000156568	3806259530	1.000	6	0
2008-09-12	735999999000155387	3806262021	1.000	6	0
2008-09-10	735999999000155431	3806262232	1.000	6	0
2008-09-10	735999999000155455	3806262233	1.000	6	0
2008-09-10	735999999000155523	3806262205	1.000	6	0
2008-09-16	735999999000156575	3806262008	1.000	6	0
2008-09-16	735999999000156582	3806260064	1.000	6	0
2006-10-16	735999999000152010	86015763	1.000	6	0
2006-10-16	735999999000152034	86017304	1.000	6	0
2008-09-11	735999999000155547	3806262261	1.000	6	0
2008-09-10	735999999000155615	3806262049	1.000	6	0
2010-12-20	735999999000078952	3806255521	1.000	6	0
2008-02-11	735999999000079119	3806014740	1.000	6	0
2008-09-16	735999999000156599	3806262035	1.000	6	0
2008-09-08	735999999000156735	3806259509	1.000	6	0
2006-10-17	735999999000152102	86015757	1.000	6	0
2006-10-17	735999999000152126	86017302	1.000	6	0
2008-09-10	735999999000155639	3806262107	1.000	6	0
2010-03-15	735999999000155684	3806252177	1.000	6	0
2012-04-03	735999999000079263	3806255873	1.000	6	0
2008-09-29	735999999000079294	3806254575	1.000	6	0
2008-09-08	735999999000156742	3806260268	1.000	6	0
2008-09-08	735999999000156759	3806259354	1.000	6	0
2009-04-01	735999999000152171	3806256412	1.000	6	0
2006-10-16	735999999000152195	86015813	1.000	6	0
2008-09-11	735999999000155707	3806262244	1.000	6	0
2009-06-26	735999999000155776	3806012860	1.000	6	0
2008-09-08	735999999000156766	3806259806	1.000	6	0
2008-09-08	735999999000156896	3806260719	1.000	6	0
2006-10-17	735999999000152263	86015823	1.000	6	0
2006-10-17	735999999000152287	86017214	1.000	6	0
2008-09-22	735999999000079454	3806260113	1.000	6	0
2008-02-14	735999999000079607	3806014604	1.000	6	0
2008-09-11	735999999000155790	3806262276	1.000	6	0
2008-09-18	735999999000155868	3806257057	1.000	6	0
2008-09-08	735999999000156902	3806260904	1.000	6	0
2008-09-08	735999999000156919	3806260736	1.000	6	0
2006-10-17	735999999000152355	86017261	1.000	6	0
2006-10-17	735999999000152379	86017307	1.000	6	0
2008-09-08	735999999000156926	3806260865	1.000	6	0
2008-09-09	735999999000156933	3806260819	1.000	6	0
2006-10-17	735999999000152423	86017308	1.000	6	0
2006-10-17	735999999000152447	86017250	1.000	6	0
2008-09-18	735999999000155882	3806260375	1.000	6	0
2008-09-17	735999999000155936	3806260523	1.000	6	0
2008-09-17	735999999000155950	3806260053	1.000	6	0
2008-09-17	735999999000156025	3806259352	1.000	6	0
2006-10-17	735999999000152515	86017241	1.000	6	0
2006-10-23	735999999000152539	86015869	1.000	6	0
2008-02-13	735999999000079638	3806014693	1.000	6	0
2008-02-11	735999999000079775	3806013785	1.000	6	0
2008-09-17	735999999000156049	3806260343	1.000	6	0
2009-01-13	735999999000156117	3806251890	1.000	6	0
2006-10-23	735999999000152607	86015870	1.000	6	0
2006-10-24	735999999000152621	86015884	1.000	6	0
2008-02-13	735999999000079805	3806014599	1.000	6	0
2009-08-18	735999999000079959	94850402	1.000	6	2
2008-09-09	735999999000157060	3806262043	1.000	6	0
2008-09-09	735999999000157077	3806262185	1.000	6	0
2008-09-09	735999999000157084	3806262338	1.000	6	0
2008-09-09	735999999000157091	3806262085	1.000	6	0
2006-10-23	735999999000152676	86015879	1.000	6	0
2006-10-24	735999999000152690	86015656	1.000	6	0
2008-09-16	735999999000156131	3806259961	1.000	6	0
2008-09-16	735999999000156186	3806259714	1.000	6	0
2008-09-09	735999999000157237	3806260786	1.000	6	0
2008-09-09	735999999000157244	3806260831	1.000	6	0
2008-09-17	735999999000156209	3806260632	1.000	6	0
2008-09-17	735999999000156278	3806260112	1.000	6	0
2008-09-09	735999999000157251	3806260696	1.000	6	0
2008-09-09	735999999000157268	3806260985	1.000	6	0
2009-03-18	735999999000152768	90615064	1.000	6	0
2006-10-24	735999999000152782	86015866	1.000	6	0
2008-02-13	735999999000080108	3806014402	1.000	6	0
2008-02-15	735999999000080139	3806014739	1.000	6	0
2008-09-17	735999999000156292	3806259363	1.000	6	0
2008-09-15	735999999000156360	3806262172	1.000	6	0
2008-09-12	735999999000157398	3806262197	1.000	6	0
2008-09-09	735999999000157428	3806262033	1.000	6	0
2006-10-24	735999999000152850	86015908	1.000	6	0
2006-10-25	735999999000152874	86015619	1.000	6	0
2008-09-15	735999999000156384	3806262068	1.000	6	0
2008-09-15	735999999000156438	3806259986	1.000	6	0
2008-09-09	735999999000157435	3806262080	1.000	6	0
2010-09-15	735999999000157565	3806257085	1.000	6	0
2006-10-25	735999999000152928	86015596	1.000	6	0
2006-10-25	735999999000152966	86015933	1.000	6	0
2008-09-15	735999999000156452	3806262198	1.000	6	0
2008-09-15	735999999000156476	3806254559	1.000	6	0
2008-09-09	735999999000157572	3806262188	1.000	6	0
2008-09-09	735999999000157589	3806262093	1.000	6	0
2006-10-26	735999999000153017	86015561	1.000	6	0
2006-10-26	735999999000153031	86015621	1.000	6	0
2008-09-16	735999999000156520	3806262278	1.000	6	0
2008-09-16	735999999000156544	3806262231	1.000	6	0
2008-09-09	735999999000157596	3806259790	1.000	6	0
2008-02-04	735999999000157732	3806012880	1.000	6	0
2008-02-12	735999999000080283	3806013788	1.000	6	0
2008-02-12	735999999000080443	3806014271	1.000	6	0
2006-10-26	735999999000153123	86015583	1.000	6	0
2006-10-27	735999999000153178	86015579	1.000	6	0
2008-09-16	735999999000156612	3806262370	1.000	6	0
2008-09-16	735999999000156636	3806262125	1.000	6	0
2011-09-02	735999999000157749	3806255247	1.000	6	0
2011-09-02	735999999000157756	3806014787	1.000	6	0
2008-09-18	735999999000156681	3806257362	1.000	6	0
2008-09-18	735999999000156704	3806257333	1.000	6	0
2006-11-21	735999999000153192	88322021	1.000	6	0
2006-10-26	735999999000153215	86015554	1.000	6	0
2008-02-04	735999999000157763	3806012855	1.000	6	0
2008-02-04	735999999000157909	3806012998	1.000	6	0
2008-09-08	735999999000156728	3806260024	1.000	6	0
2008-09-08	735999999000156773	3806259786	1.000	6	0
2006-10-26	735999999000153260	86015548	1.000	6	0
2006-10-26	735999999000153284	86015546	1.000	6	0
2008-02-13	735999999000080474	3806014745	1.000	6	0
2008-02-11	735999999000080627	3806014330	1.000	6	0
2008-02-04	735999999000157916	3806014038	1.000	6	0
2008-04-17	735999999000157923	89761519	1.000	6	0
2008-09-08	735999999000156797	3806260016	1.000	6	0
2008-09-08	735999999000156865	3806260799	1.000	6	0
2006-10-27	735999999000153352	86015632	1.000	6	0
2006-10-27	735999999000153376	86015923	1.000	6	0
2008-09-08	735999999000156889	3806260695	1.000	6	0
2008-09-09	735999999000156957	3806260843	1.000	6	0
2013-11-19	735999999000157930	90384230	1.000	6	0
2008-02-05	735999999000158067	3806013544	1.000	6	0
2006-10-27	735999999000153444	86015575	1.000	6	0
2006-10-27	735999999000153468	86015516	1.000	6	0
2008-09-18	735999999000080771	3806262095	1.000	6	0
2008-02-12	735999999000080801	3806013339	1.000	6	0
2008-09-09	735999999000156971	3806257704	1.000	6	0
2008-09-09	735999999000157022	3806262273	1.000	6	0
2008-02-05	735999999000158074	3806013876	1.000	6	0
2008-02-05	735999999000158081	3806013071	1.000	6	0
